Entity,Code,Year,Coal production,Oil production,Gas production
Other Middle East (EI),,1980,,30.884708,
Other Middle East (EI),,1981,,29.95357,
Other Middle East (EI),,1982,,28.744904,
Other Middle East (EI),,1983,,27.594385,
Other Middle East (EI),,1984,,27.635887,
Other Middle East (EI),,1985,,27.586243,
Other Middle East (EI),,1986,,27.7793,
Other Middle East (EI),,1987,,28.295671,
Other Middle East (EI),,1988,,28.936121,
Other Middle East (EI),,1989,,28.780218,0.8198436
Other Middle East (EI),,1990,,28.221241,1.2186865
Other Middle East (EI),,1991,,28.826363,1.2186865
Other Middle East (EI),,1992,,29.051899,1.3294761
Other Middle East (EI),,1993,,28.573252,1.5288975
Other Middle East (EI),,1994,,27.95031,2.2157936
Other Middle East (EI),,1995,,27.986364,2.2157936
Other Middle East (EI),,1996,,27.082901,2.1493196
Other Middle East (EI),,1997,,27.011435,2.3708992
Other Middle East (EI),,1998,,26.437338,2.4152148
Other Middle East (EI),,1999,,25.84696,2.3930569
Other Middle East (EI),,2000,,26.506498,2.2822673
Other Middle East (EI),,2001,,25.852036,2.1936357
Other Middle East (EI),,2002,,26.438925,1.9942142
Other Middle East (EI),,2003,,26.3093,2.25457
Other Middle East (EI),,2004,,26.493662,2.2984426
Other Middle East (EI),,2005,,105.593544,1.8929524
Other Middle East (EI),,2006,,104.02353,1.9620852
Other Middle East (EI),,2007,,110.91728,1.7145811
Other Middle East (EI),,2008,,110.42659,1.6053425
Other Middle East (EI),,2009,,109.85179,9.548649
Other Middle East (EI),,2010,,109.84713,63.997696
Other Middle East (EI),,2011,,115.10841,95.648575
Other Middle East (EI),,2012,,105.22254,77.44951
Other Middle East (EI),,2013,,119.37968,104.71121
Other Middle East (EI),,2014,,122.37111,98.639786
Other Middle East (EI),,2015,,121.81734,29.739052
Other Middle East (EI),,2016,,122.88367,6.0137563
Other Middle East (EI),,2017,,119.111694,1.1622461
Other Middle East (EI),,2018,,118.05689,1.106422
Other Middle East (EI),,2019,,121.33765,1.236678
Other Middle East (EI),,2020,,114.83882,1.7472351
Other Middle East (EI),,2021,,118.19915,2.0972981
Other Middle East (EI),,2022,,118.767586,1.765843
Other Middle East (EI),,2023,,118.38337,1.9833242
Other Middle East (EI),,2024,,116.1084,1.97402
Other Middle East (EI),,2025,,116.68572,2.263962
Other Northern Africa (EI),,1965,,1.19789,
Other Northern Africa (EI),,1966,,1.19789,
Other Northern Africa (EI),,1967,,1.15137,
Other Northern Africa (EI),,1968,,1.0350701,
Other Northern Africa (EI),,1969,,0.67454,
Other Northern Africa (EI),,1970,,0.51172,0.44976
Other Northern Africa (EI),,1971,,0.26749,0.51302695
Other Northern Africa (EI),,1972,,0.32564002,0.8224294
Other Northern Africa (EI),,1973,,0.48846,2.2860274
Other Northern Africa (EI),,1974,,0.29075,3.631705
Other Northern Africa (EI),,1975,,0.23259999,3.6618986
Other Northern Africa (EI),,1976,,0.104669996,3.7982595
Other Northern Africa (EI),,1977,,0.25586,4.0966616
Other Northern Africa (EI),,1978,,0.27912,4.8362765
Other Northern Africa (EI),,1979,,0.22096999,5.4111953
Other Northern Africa (EI),,1980,,0.16282001,5.6598887
Other Northern Africa (EI),,1981,,0.22096999,6.31286
Other Northern Africa (EI),,1982,,0.18608001,6.7010527
Other Northern Africa (EI),,1983,,0.19771,6.503699
Other Northern Africa (EI),,1984,,0.18608001,6.4043736
Other Northern Africa (EI),,1985,,0.25586,6.2585597
Other Northern Africa (EI),,1986,,0.26749,6.447822
Other Northern Africa (EI),,1987,,0.20933999,5.6588926
Other Northern Africa (EI),,1988,,0.23259999,6.7234397
Other Northern Africa (EI),,1989,,0.15119,7.0990977
Other Northern Africa (EI),,1990,,0.17445,6.326383
Other Northern Africa (EI),,1991,,0.13956,5.08
Other Northern Africa (EI),,1992,,0.12793,4.581689
Other Northern Africa (EI),,1993,,0.116299994,4.2000318
Other Northern Africa (EI),,1994,,0.093040004,4.0696373
Other Northern Africa (EI),,1995,,0.058149997,3.7933023
Other Northern Africa (EI),,1996,,0.058149997,11.393603
Other Northern Africa (EI),,1997,,0.19771,20.69689
Other Northern Africa (EI),,1998,,0.15119,23.348127
Other Northern Africa (EI),,1999,,0.12793,22.714338
Other Northern Africa (EI),,2000,,0.15119,24.695372
Other Northern Africa (EI),,2001,,0.116299994,28.06645
Other Northern Africa (EI),,2002,,0.148864,26.485294
Other Northern Africa (EI),,2003,,0.120952,26.686142
Other Northern Africa (EI),,2004,,0.126767,25.626461
Other Northern Africa (EI),,2005,,0.083735995,25.93271
Other Northern Africa (EI),,2006,,0.126767,23.830128
Other Northern Africa (EI),,2007,,0.124441005,22.775938
Other Northern Africa (EI),,2008,,0.098855,25.434233
Other Northern Africa (EI),,2009,,0.093040004,30.538357
Other Northern Africa (EI),,2010,,0.109322,36.416595
Other Northern Africa (EI),,2011,,0.095366,30.675854
Other Northern Africa (EI),,2012,,0.084899,29.702583
Other Northern Africa (EI),,2013,,0.084899,29.745626
Other Northern Africa (EI),,2014,,0.061639,27.7412
Other Northern Africa (EI),,2015,,0.05812674,26.80694
Other Northern Africa (EI),,2016,,0.05640201,23.537577
Other Northern Africa (EI),,2017,,0.049915962,22.233078
Other Northern Africa (EI),,2018,,0.052435018,21.270742
Other Northern Africa (EI),,2019,,0.040659644,19.306166
Other Northern Africa (EI),,2020,,0.07452702,20.008923
Other Northern Africa (EI),,2021,,0.034885697,23.60335
Other Northern Africa (EI),,2022,,0.02784222,21.78934
Other Northern Africa (EI),,2023,,0.02444626,19.145056
Other Northern Africa (EI),,2024,,0.022829691,14.690107
Other Northern Africa (EI),,2025,,0.01952677,13.335088
Other South America (EI),,1965,,24.981062,
Other South America (EI),,1966,,28.574272,
Other South America (EI),,1967,,40.41141,
Other South America (EI),,1968,,43.064167,
Other South America (EI),,1969,,42.466328,
Other South America (EI),,1970,,32.5231,7.36179
Other South America (EI),,1971,,41.03395,7.71069
Other South America (EI),,1972,,45.111588,7.3966804
Other South America (EI),,1973,,44.856766,5.5940304
Other South America (EI),,1974,,42.183987,6.3848696
Other South America (EI),,1975,,37.414356,7.3850503
Other South America (EI),,1976,,37.14731,11.525329
Other South America (EI),,1977,,31.773539,12.513879
Other South America (EI),,1978,,29.79168,14.316529
Other South America (EI),,1979,,29.617704,9.001619
Other South America (EI),,1980,,36.19538,8.0247
Other South America (EI),,1981,12.80046,40.1091,8.21078
Other South America (EI),,1982,11.852705,42.647575,8.71087
Other South America (EI),,1983,11.859026,39.53867,9.559859
Other South America (EI),,1984,13.646679,38.419796,10.09484
Other South America (EI),,1985,13.949187,36.022217,10.33907
Other South America (EI),,1986,15.162918,33.889286,9.571489
Other South America (EI),,1987,17.233938,32.933357,9.292371
Other South America (EI),,1988,24.082676,30.478394,12.57203
Other South America (EI),,1989,23.604734,29.716576,17.93346
Other South America (EI),,1990,23.881176,29.807667,23.339748
Other South America (EI),,1991,23.759298,28.96844,24.89285
Other South America (EI),,1992,18.508223,26.766537,27.318869
Other South America (EI),,1993,15.709653,27.482239,22.417526
Other South America (EI),,1994,15.762803,29.164795,29.516941
Other South America (EI),,1995,14.003195,29.90465,28.203915
Other South America (EI),,1996,13.4417095,30.52076,28.704002
Other South America (EI),,1997,12.799318,31.325287,27.321196
Other South America (EI),,1998,3.921262,34.92811,24.82656
Other South America (EI),,1999,6.382947,31.014214,27.40028
Other South America (EI),,2000,5.792549,30.07912,29.732094
Other South America (EI),,2001,5.8246517,33.25128,31.415876
Other South America (EI),,2002,4.332585,31.467245,28.941326
Other South America (EI),,2003,3.430715,31.024345,25.982681
Other South America (EI),,2004,2.0120914,34.294765,28.272306
Other South America (EI),,2005,4.7313685,37.781708,30.47811
Other South America (EI),,2006,4.507289,36.179058,29.959703
Other South America (EI),,2007,3.0595677,40.307186,27.9361
Other South America (EI),,2008,4.217796,38.069168,26.962713
Other South America (EI),,2009,4.4455614,36.246548,26.726252
Other South America (EI),,2010,4.1031985,38.46637,27.39895
Other South America (EI),,2011,4.6727448,39.49321,22.831484
Other South America (EI),,2012,5.5191903,42.918278,20.913803
Other South America (EI),,2013,19.69956,46.547024,19.043268
Other South America (EI),,2014,34.340755,47.89019,17.346619
Other South America (EI),,2015,26.65918,45.10584,19.182297
Other South America (EI),,2016,22.757599,42.20585,21.983875
Other South America (EI),,2017,14.440579,41.357426,22.034315
Other South America (EI),,2018,13.057454,39.42463,21.385368
Other South America (EI),,2019,9.076733,36.779,23.561277
Other South America (EI),,2020,3.5242393,33.86195,18.670359
Other South America (EI),,2021,1.4365513,33.733532,19.249056
Other South America (EI),,2022,1.881255,32.037285,19.575537
Other South America (EI),,2023,2.8144631,29.695084,22.797209
Other South America (EI),,2024,2.1735096,27.695747,24.910143
Other South America (EI),,2025,1.9364055,25.425995,23.943533
Other South and Central America (EI),,1965,,25.655602,
Other South and Central America (EI),,1966,,29.376743,
Other South and Central America (EI),,1967,,41.76049,
Other South and Central America (EI),,1968,,45.366905,
Other South and Central America (EI),,1969,,44.862106,
Other South and Central America (EI),,1970,,34.372272,7.40567
Other South and Central America (EI),,1971,,42.429554,7.79809
Other South and Central America (EI),,1972,,46.414146,7.4904604
Other South and Central America (EI),,1973,,46.461708,5.77447
Other South and Central America (EI),,1974,,44.260162,6.60133
Other South and Central America (EI),,1975,,40.226234,7.5802503
Other South and Central America (EI),,1976,,40.276886,11.787049
Other South and Central America (EI),,1977,,35.015728,12.734329
Other South and Central America (EI),,1978,,33.918182,14.5147
Other South and Central America (EI),,1979,,34.363617,9.3017
Other South and Central America (EI),,1980,,42.280087,8.32865
Other South and Central America (EI),,1981,12.80046,45.90731,8.42884
Other South and Central America (EI),,1982,11.852705,53.054283,8.900789
Other South and Central America (EI),,1983,11.859026,52.850292,9.74827
Other South and Central America (EI),,1984,13.646679,51.17388,10.31973
Other South and Central America (EI),,1985,13.949187,49.419136,10.657101
Other South and Central America (EI),,1986,15.162918,48.51855,9.88664
Other South and Central America (EI),,1987,17.233938,46.454758,9.74122
Other South and Central America (EI),,1988,24.082676,41.623253,13.03762
Other South and Central America (EI),,1989,23.604734,41.042484,18.535099
Other South and Central America (EI),,1990,23.881176,41.60179,23.94839
Other South and Central America (EI),,1991,23.759298,41.59,25.391972
Other South and Central America (EI),,1992,18.508223,41.41701,27.728828
Other South and Central America (EI),,1993,15.709653,45.561287,22.893997
Other South and Central America (EI),,1994,15.762803,49.62799,29.91827
Other South and Central America (EI),,1995,14.003195,53.856846,28.622484
Other South and Central America (EI),,1996,13.4417095,57.710453,29.174084
Other South and Central America (EI),,1997,12.799318,61.427616,27.932985
Other South and Central America (EI),,1998,3.921262,71.70561,26.490122
Other South and Central America (EI),,1999,6.382947,71.98757,32.6726
Other South and Central America (EI),,2000,5.792549,75.65833,36.114555
Other South and Central America (EI),,2001,5.8246517,79.833755,37.95218
Other South and Central America (EI),,2002,4.332585,90.172615,35.343456
Other South and Central America (EI),,2003,3.430715,90.318665,32.552505
Other South and Central America (EI),,2004,2.0120914,85.73213,35.293407
Other South and Central America (EI),,2005,4.7313685,84.3861,37.889282
Other South and Central America (EI),,2006,4.507289,82.15437,40.718628
Other South and Central America (EI),,2007,3.0595677,86.18634,39.84207
Other South and Central America (EI),,2008,4.217796,84.67205,38.303265
Other South and Central America (EI),,2009,4.4455614,79.873436,38.00578
Other South and Central America (EI),,2010,4.1031985,84.348625,37.87941
Other South and Central America (EI),,2011,4.6727448,84.39904,31.55334
Other South and Central America (EI),,2012,5.5191903,86.80873,29.859205
Other South and Central America (EI),,2013,19.69956,88.56871,27.326057
Other South and Central America (EI),,2014,34.340755,89.81946,26.236267
Other South and Central America (EI),,2015,26.65918,85.668785,28.956682
Other South and Central America (EI),,2016,22.757599,79.59061,31.27752
Other South and Central America (EI),,2017,14.440579,77.87702,31.381607
Other South and Central America (EI),,2018,13.057454,74.85592,30.785633
Other South and Central America (EI),,2019,9.076733,71.31497,32.527035
Other South and Central America (EI),,2020,3.5242393,66.474106,27.089802
Other South and Central America (EI),,2021,1.4365513,67.164955,25.99146
Other South and Central America (EI),,2022,1.881255,64.67918,28.267178
Other South and Central America (EI),,2023,2.8144631,60.770714,29.224344
Other South and Central America (EI),,2024,2.1735096,57.555393,30.97468
Other South and Central America (EI),,2025,1.9364055,51.80995,30.043255
Other Southern Africa (EI),,1981,3.6374404,,
Other Southern Africa (EI),,1982,3.5474138,,
Other Southern Africa (EI),,1983,3.3385339,,
Other Southern Africa (EI),,1984,3.4163206,,
Other Southern Africa (EI),,1985,4.1023874,,
Other Southern Africa (EI),,1986,4.4956675,,
Other Southern Africa (EI),,1987,5.020041,,
Other Southern Africa (EI),,1988,5.145014,,
Other Southern Africa (EI),,1989,5.544414,,
Other Southern Africa (EI),,1990,6.2531877,,
Other Southern Africa (EI),,1991,5.972641,,
Other Southern Africa (EI),,1992,6.6158676,,
Other Southern Africa (EI),,1993,6.1203213,,
Other Southern Africa (EI),,1994,7.5475345,,
Other Southern Africa (EI),,1995,7.1175346,,
